,Unnamed: 0,rating,reviewContent,clean_teks
376,376,5,"pengiriman cepet, barang bagus, transfer data lebih cepat daripada tipe Cruzer Switch",kirim cepat barang bagus transfer data cepat tipe cruzer switch
377,377,5,produk mantap sesuai deskripsi,produk mantap sesuai deskripsi
378,378,5,nan,nan
379,379,4,nan,nan
380,380,5,nan,nan
381,381,5,nan,nan
382,382,5,nan,nan
383,383,5,nan,nan
384,384,5,nan,nan
385,385,5,nan,nan
386,386,5,nan,nan
387,387,5,nan,nan
388,388,5,Good,good
389,389,5,nan,nan
390,390,5,nan,nan
391,391,5,nan,nan
392,392,5,produk sesuai pengiriman cepat,produk sesuai kirim cepat
393,393,5,Produk Bagus,produk bagus
394,394,5,barang sangat bagus trimakasih,barang bagus trimakasih
395,395,2,Barang yg dikirim tidak seperti yang di gambar,barang kirim gambar
396,396,4,Barang yg sampe Cruzer yg biasa tidak sesuai di gambar tapi size-nya 64GB,barang cruzer sesuai gambar sizenya gb
397,397,5,cukup bagus,bagus
398,398,5,nan,nan
399,399,5,nan,nan
400,400,2,Knpa prosesnya lama? Apa gagal atau sya harus pesan lagi,proses gagal pesan
401,401,1,Barang saya ko gaada ya? Padahal saya ngasih alamatnya bener dan saya cek di situs jnenya alamat tujuannya kok salah? Mohon diperiksa kembali.. saya beli barang bebarengan dengan yang lain yg lainnya udh sampai tapi beli di sini gaada barangnya sampai sekarang..,barang ko ya alamat bener cek situs jnenya alamat tuju salah mohon periksa beli barang bebarengan beli barang
402,402,3,kecewa alias barang aspal ya lumayan buat isi mp3 sih banyak lagunya,kecewa alias barang aspal ya lumayan isi mp sih lagu
403,403,1,"flashdisk 64gb tpi isi cm 2gb,gk bs dipakai",flashdisk gb isi cm gbgk pakai
404,404,1,Tidak bisa berfungsi menyimpan data,fungsi simpan data
405,405,1,"Barang tidak pernah sampai yg hitam,yg putih ga bisa dipake",barang hitamyg putih pakai
406,406,1,"Pengiriman lama, warna yang dateng putih bukan hitam",kirim warna putih hitam
407,407,5,nan,nan
408,408,5,nan,nan
409,409,1,"KRN PESANAN TDK SESUAI DENGAN KIRIMANNYA ,DR WARNA SAJA SAYA PESAN HITAM DIKIRM PUTIH DAN TIDAK BISA DIPAKAI DI LABTOP ANAK SAYA . SEHARUSNYA TIDAH SEPERTI ITU YAH",pesan sesuai kirim warna pesan hitam dikirm putih pakai labtop anak tidah yah
410,410,1,nan,nan
411,411,1,"Flashdisk saat dicopy file yg kebaca setengah doang,  ud mana beli 2, saya tertipu pantes g garansi, hati hati untuk yg mau beli",flashdisk dicopy file baca beli tipu garansi hati hati beli
412,412,1,"Ketika barang datang, masih di luar kota. 2 minggubkemudian baru cek barang. Dari awal muncul pertanyaan karena di pembungkusnya sendiri tulisannya toshiba kapasitas 8 GB, sedangkan di Flashdisk memang tertulis 64 GB. Setelah dicoba untuk kopi file, ternyata banyak yang failed. Dan yang berhasil dikopi ternyata juga tidak dapat dibuka. Sepertinya ini hanyalah produk gagal buatan OEM yang dibuat asal-asalan untuk dijual murah. Dan pihak toko terlanjur membeli dalam jumlah banyak kemudian berusaha menjual dengan segala cara.",barang kota minggubkemudian cek barang muncul bungkus tulis toshiba kapasitas gb flashdisk tulis gb coba kopi file gagal hasil kopi buka produk gagal buat oem asalasalan jual murah toko lanjur beli usaha jual
413,413,1,rusak gk bisa dipakai 😢 kapok,rusak pakai kapok
414,414,1,Ga bisa dipakai...,pakai
415,415,1,Barangnya lama sekali,barang
416,416,5,nan,nan
417,417,5,nan,nan
418,418,1,nan,nan
419,419,1,"produk jauh dari yang diharapkan, sangat kecewa.",produk harap kecewa
420,420,5,nan,nan
421,421,3,nan,nan
422,422,1,Kok dapet nya warna biru,dapet nya warna biru
423,423,5,nan,nan
424,424,5,"Barang diterima cepat, seller n lazada pelayanan bagus.. kemasan rapi kasih plastik tebal lagi, good.. tvnya cakep sesuai gambar n speknya, display cukuplah sesuai.. sempat ada baut casing lepas dikencangkan ternyata bisa,,  recomended buat yang nyari.. :)",barang terima cepat jual n lazada layan bagus kemas rapi kasih plastik tebal good tvnya cakep sesuai gambar n speknya display sesuai baut casing lepas kencang recomended nyari
425,425,5,nan,nan
426,426,4,Ini tv jg bs jadi monitor pc kan?,televisi monitor pc
427,427,5,Boleh kredit bang,kredit bang
428,428,5,1 HARI ORDER BESOK LANGSUNG SAMPAI FAST RESPON FAST SELLER,order besok langsung fast respon fast jual
429,429,5,biar bintang yang berbicara,biar bintang bicara
430,430,5,bagus barangnya⭐⭐⭐⭐⭐,bagus barang
431,431,5,Mantab.... Reseller nya... Pengiriman cepat dan pakingan ok... Thank's... Reseller dan lazada... Sukses selalu.... Buat reseller dan lazada....,mantap reseller nya kirim cepat paking ok terimakasih reseller lazada sukses reseller lazada
432,432,5,nan,nan
433,433,5,nan,nan
434,434,5,"packing dan barangnya Ok, namun bonus pouch ukurannya terlalu kecil untuk tempat hardisk nya",packing barang ok bonus pouch ukur hardisk nya
435,435,5,nan,nan
436,436,5,nan,nan
437,437,5,nan,nan
438,438,5,nan,nan
439,439,2,"Pengiriman cepat. Kualitas gambar bagus, terutama kualitas suaranya oke. DVB T2 berfungsi baik. Cuma remote ada yg error. Tombol source tidak fungsi, jd kalau mau ganti ke usb, hdmi atau lainnya mesti pencet tombol fisik di tvnya. Sudah minta ganti ke seller, malah disuruh contact Aquanya. Kata Aqua kalau remote rusak dan baru beli bisa minta ganti ke tokonya. Ribet deh dipingpong...😤",kirim cepat kualitas gambar bagus kualitas suara oke dvb t fungsi remote error tombol source fungsi ganti usb hdmi mesti pencet tombol fisik tvnya ganti jual suruh kontak aquanya aqua remote rusak beli ganti toko ribet deh pingpong
440,440,3,nan,nan
441,441,3,Ini layar sentuh bukan yah?,layar sentuh yah
442,442,1,Saya pesan uang sdah d transfer tapi barng tdk sampai,pesan uang d transfer barng
443,443,5,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",minat orderpesan barang kamisilahkan add whatsappwalangsung reseller tokoterimah kasih
444,444,5,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",minat orderpesan barang kamisilahkan add whatsappwalangsung reseller tokoterimah kasih
445,445,5,"Hi. Sist/Gan, Stocknya.. Masih Ready.? INFORMASI PRODUK KAMI.! Silahkan chat +add: WhatsApp : 0852-5468-9727 √◎ Respon cepat, Aman & Terpercaya. √◎ Pengiriman VIA : JNE & TIKI. ,?SELLER Resmi LAZADA.! Terima Kasih.",hi sistgan stocknya ready informasi produk silah chat add whatsapp respon cepat aman percaya kirim via jne tik jual resmi lazada terima kasih
446,446,5,"Untuk info buat pelanggan setia kami di karenakan lazada slow respon cepat aman dan terpercaya,kami buka orderan pemesanan beli 1 garatis 1 melalui via whatsapp/wa:085250720044",informasi langgan setia karena lazada santai respon cepat aman terpercayakami buka order mesan beli garatis via whatsappwa
447,447,5,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",minat orderpesan barang kamisilahkan add whatsappwalangsung reseller tokoterimah kasih
448,448,5,"Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",minat orderpesan barang silah add whatsappwa langsung reseller tokoterimah kasih
449,449,5,"Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",minat orderpesan barang silah add whatsappwa langsung reseller tokoterimah kasih
450,450,5,"Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",minat orderpesan barang silah add whatsappwa langsung reseller tokoterimah kasih
451,451,5,"Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",minat orderpesan barang silah add whatsappwa langsung reseller tokoterimah kasih
452,452,1,Klu cicilan gmn cranya yah,cicil cranya yah
453,453,4,Saya dari Sumba Timur-Waingapu...,sumba timurwaingapu
454,454,5,Cara.. Kredit nya bagaimana,kredit nya
455,455,3,Bisa di cicil gak,cicil
456,456,5,Laptop nya bagus,laptop nya bagus
457,457,5,nan,nan
458,458,1,Tidak bisa di kurangi ya biar jadi 1.000000,kurang ya biar
459,459,3,Ini berapa inci ya layarnya,inci ya layar
460,460,1,Ini bayar di tempat apa tidak?,bayar
461,461,3,Bayar ditempat?,bayar tempat
462,462,1,Caranya gmn ya,ya
463,463,4,Rizi,rizi
464,464,5,nan,nan
465,465,1,"Ditulis khusus jabodetabek,tp tersedia diwilyah lampung... dibeli tp dicancel krn diluar daerah. Klo gk bisa harusnya dtulis tdk tersedia diwil.anda..",tulis khusus jabodetabektp sedia diwilyah lampung beli dicancel luar daerah dtulis sedia diwilanda
466,466,3,Gmana caranya klw mau ikut kredit di lazada...??,gmana kredit lazada
467,467,1,Bisa kiri. Ke kota blitar tidak?!,kiri kota blitar
468,468,2,Klw.di kirim k karawang bisa gak?,klwdi kirim k karawang
469,469,2,Gambarnya tidak keliatan,gambar
470,470,5,nan,nan
471,471,5,nan,nan
472,472,5,"Terimakasih, barang nya memuaskan semoga awet juga",terimakasih barang nya muas moga awet
473,473,5,nan,nan
474,474,5,nan,nan
475,475,5,nan,nan
476,476,5,Mantuulll,mantuulll
477,477,5,nan,nan
478,478,4,nan,nan
479,479,5,"Makasih gan,tapi produk nya saya mesen yang 16GB dateng nya mlh yang 32GB,mungkin slh masukin produk",terimakasih gantapi produk nya mesen gb nya gbmungkin salah masukin produk
480,480,5,nan,nan
481,481,5,alhamdulillah ....puas.wlau pengirimannya   hmpr mlm...tpi semuanya ok.,alhamdulillah puaswlau kirim hmpr mlmtpi ok
482,482,5,"Barangnya bagus,suara dan gambar jernih mudah mudahan awet,pengepakanya rapi,datang tepat waktu,kurirnya juga ramah.makasih Lazadd",barang bagussuara gambar jernih mudah mudah awetpengepakanya rapidatang waktukurirnya ramahmakasih lazadd
483,483,5,"Barang cukup memuaskan, seller responsif,packing aman karena dari kayu yah.. tpi pengirimannya agak sedikit lama, tpi its ok, yang penting barang sudah sampai",barang muas jual responsifpacking aman kayu yah kirim its ok barang
484,484,5,"Packing rapih dan aman banget barangnya, pengiriman cepat (hari ini order, besok langsung dateng). Pokonya seller recommended, dari segi harga juga bersaing. :) ;) :D",packing rapih aman banget barang kirim cepat order besok langsung poko jual recommended segi harga saing d
485,485,1,"TV nya sudah datang alhamdulillah, amin.",televisi nya alhamdulillah amin
486,486,5,produknya sesuai dgn gambar... puas bgt,produk sesuai gambar puas banget
487,487,5,nan,nan
488,488,5,nan,nan
489,489,5,"tv,a bagus bngt, layar,a jga jernih bngt",tva bagus bngt layara jernih bngt
490,490,5,nan,nan
491,491,5,nan,nan
492,492,5,nan,nan
493,493,5,"puas sama.produknya, bagus n berkualitas",puas samaproduknya bagus n kualitas
494,494,5,nan,nan
495,495,5,nan,nan
496,496,5,nan,nan
497,497,5,nan,nan
498,498,5,good job,good job
499,499,4,nan,nan
500,500,5,nan,nan
501,501,5,bgs...,bgs
502,502,5,nan,nan
503,503,5,nan,nan
504,504,5,Siip,siip
505,505,4,nan,nan
506,506,5,nan,nan
507,507,5,Aku puas banget sama layanan di Lazada. Pengirimannya cepat. Barangnya juga gak lecet sedikit pun. Terimakasih Lazada....,puas banget layan lazada kirim cepat barang lecet terimakasih lazada
508,508,5,Min RAM nya emang segitu?,min ram nya emang segitu
509,509,5,barang asli dan sesuai,barang asli sesuai
510,510,5,biar bintang yang berbicara,biar bintang bicara
511,511,5,nan,nan
512,512,5,"WD My Passport 4TB, harga paling murah dibanding tempat lain (sudah cek online dan offline), barang bagus (sudah di cek total kapasitas 3.64TB), original (bisa di-register ke web WD nya untuk garansi 3 thn), diberi beberapa software utility free diantaranya WD Security (untuk protect HD agar tdk bisa dibuka orang lain) dan ada bonus pouch, lumayan buat tempat HD nya. :)",wd my passport tb harga murah banding cek online offline barang bagus cek total kapasitas tb original register situs wd nya garansi software utility free wd aman protect hd buka orang bonus pouch lumayan hd nya
513,513,5,nan,nan
514,514,5,"Order Mi Notebook Air Gold 12.5 inch sampai sesuai harapan. Barangnya asli, packagingnya aman, bagus, sellernya informatif, cepat dikirimnya dan sudah ready terinstall dengan windows 10 english version. Terima kasih banyak seller :)",order mi notebook air gold inch sesuai harap barang asli packagingnya aman bagus sellernya informatif cepat kirim ready terinstall windows english version terima kasih jual
515,515,5,"Pengiriman barang ternyata sangat cepat. Hari ke-2 barang sudah diterima dalam keadaan baik. Packing rapih dan setelah dicek, laptop bekerja sesuai harapan. Terima kasih atas layanannya yang sangat baik",kirim barang cepat barang terima packing rapih cek laptop sesuai harap terima kasih layan
516,516,5,"Pengirimannya benar-benar top, packingnya rapi dan aman. Barangnya oke..Windowsnya udah pakai Win 10 English version... Top deh...",kirim benarbenar top packingnya rapi aman barang okewindowsnya pakai menang english version top deh
517,517,5,Lebih keren dari perkiraan awal.. Windows 10 sudah dikonfersi ke bahasa inggris.. Mantab..,keren kira windows dikonfersi bahasa inggris mantap
518,518,5,nan,nan
519,519,5,nan,nan
520,520,5,Gan kok gak dapat di kirm ke NAD. Disitu tertulis barang ini tidak dapat di kirim ke lokasi anda,juragan kirm nad situ tulis barang kirim lokasi
521,521,5,"Mbak/ mas kabari ya barang kalau udah ready stok, saya rencana mau order. Mkasih",mbak mas kabar ya barang ready stok rencana order terimakasih
522,522,5,Pelayanannya baik,layan
523,523,5,nan,nan
524,524,5,nan,nan
525,525,5,Pengiriman cepat barang di terima dengan baik dan lengkap langsung coba... dapat bonus USB LED dll. Recommended Seller,kirim cepat barang terima lengkap langsung coba bonus usb led lain recommended jual
526,526,5,"Barang bagus, awet sampai sekarang",barang bagus awet
527,527,5,"pemasangan anti virus oleh pihak WD secara online, dibantu memasang juga, mantap #Lazadaterpercaya",pasang anti virus wd online bantu pasang mantap lazadaterpercaya
528,528,3,"Pengiriman cpt smp.  Produk bagus, sesuai gambar. Trims...",kirim cepat smp produk bagus sesuai gambar trims
529,529,5,nan,nan
530,530,5,nan,nan
531,531,4,"Saya kira antivirusnya ada kasetnya, eh ternyata cuma dikasih nomor serial disuruh download sendiri. Overall bagus lah, pengiriman cepat cuma 1 hari datang",antivirusnya kaset eh kasih nomor serial suruh download overall bagus kirim cepat
532,532,5,hrg bersaing bagus,harga saing bagus
533,533,5,"bagus koq. cm gak pake antivirusnya aja, ribet sih :D",bagus koq cm pakai antivirusnya ribet sih d
534,534,5,nan,nan
535,535,5,nan,nan
536,536,3,nan,nan
537,537,5,ntaps,ntaps
538,538,2,"Barang sudah diterima dan pengiriman lumayan cepat, tapi ada 2 hal yg harus penjual perhatikan: 1. di etalase tv dijual dengan bonus free Braket, tapi yang datang cuma tv nya doang braketnya ga ada, 2. ongkir tercantum Rp 200.000 saya kirim sesuai yg tercantum, tp pas di cek di resi yang tercantum oleh ekspedisi Cobra ternyara cuma 75.000. tetep konsumen yang dirugikan. toko ini jadi catatan buat saya kecuali menylesaikannya",barang terima kirim lumayan cepat jual perhati etalase televisi jual bonus free braket televisi nya braketnya ongkir cantum rupiah kirim sesuai cantum pas cek resi cantum ekspedisi cobra ternyara konsumen rugi toko catat kecuali menylesaikannya
539,539,3,"TV nya udh seminggu blm sampai juga, Sepertinya harus meningkatkan pengiriman nya lebih diperhatikan supaya sampai sesuai estimasi, thanks",televisi nya minggu tingkat kirim nya perhati sesuai estimasi terimakasih
540,540,5,"Ini bisa nonton, dengar music, liat poto via usb gk??",nonton dengar musik lihat foto via usb
541,541,1,nan,nan
542,542,5,sesuai pesanan.  bagus.  thanks gan,sesuai pesan bagus terimakasih juragan
543,543,5,Produk dgn pesanan no 3288859132 sudah diterima,produk pesan nomor terima
544,544,5,nan,nan
545,545,5,nan,nan
546,546,5,Ok sesuai sm deksripsi,ok sesuai deksripsi
547,547,5,"alhamdulillah barang sampai dengan aman karna peking yang bagus.. semoga barang awet, selalu amanah dan lancar rejekinya amiin 🤲",alhamdulillah barang aman peking bagus moga barang awet amanah lancar rejekinya amiin
548,548,5,"sesuai dengan pesanan, semoga awet ya",sesuai pesan moga awet ya
549,549,4,nan,nan
550,550,5,"kualitas ori, kapasitas sesuao dengan dekripsinya",kualitas original kapasitas sesuao dekripsinya
551,551,5,barang bagus dengan harga ok,barang bagus harga ok
552,552,5,nan,nan
553,553,4,Barang bagus dan berfungsi,barang bagus fungsi
554,554,1,virus shortcut,virus shortcut
555,555,5,"packing ok, barang sesuai deskripsi.",packing ok barang sesuai deskripsi
556,556,3,barangnya tiba dengan selamat & cepat. tapi kemasan otg nya nggak memuaskan.,barang selamat cepat kemas otg nya muas
557,557,5,Siiplah pokonya.. Thanks lazada,siiplah poko terimakasih lazada
558,558,5,"mudah2 n awet barang nya,,ada hologram nya",mudah n awet barang nyaada hologram nya
559,559,4,nan,nan
560,560,5,nan,nan
561,561,4,"Suka bgt barangx mulus lus lus and berfungsi dgan baik, thanks Lazada",suka banget barangx mulus lus lus and fungsi dgan terimakasih lazada
562,562,5,"Barang sampe sesuai pada waktu nya, packingan rapi. Terima kasih Lazada.",barang sesuai nya packingan rapi terima kasih lazada
563,563,5,nan,nan
564,564,5,nan,nan
565,565,5,nan,nan
566,566,5,nan,nan
567,567,5,nan,nan
568,568,5,nan,nan
569,569,5,nan,nan
570,570,5,nan,nan
571,571,5,nan,nan
572,572,5,nan,nan
573,573,5,nan,nan
574,574,5,nan,nan
575,575,4,mudah2n awet amin,mudahn awet amin
576,576,4,warna tidak sesuai,warna sesuai
577,577,5,nan,nan
578,578,5,nan,nan
579,579,4,nan,nan
580,580,4,nan,nan
581,581,1,nan,nan
582,582,4,eliminasi 2 hari packing rapi tapi warna gak sesuai yang di ingini tapi barang normal work,eliminasi packing rapi warna sesuai ingin barang normal
583,583,5,nan,nan
584,584,5,nan,nan
585,585,5,Product oke sesuai destkripsi..dapet Tas backpack jga..recomend seller..good dah pkknya,produk oke sesuai destkripsidapet tas backpack jgarecomend sellergood pkknya
586,586,5,Laptop nya dikirim sangat top modal kaciwa,laptop nya kirim top modal kaciwa
587,587,5,Sesuai dengan keinginan dan kebutuhan,sesuai butuh
